Clip,Prolongation,Block,SoundRep,WordRep,Interjection
WomenWhoStutter_90_34,0.010846315,0.90320885,0.009319901,0.6801947,0.0017905197
MyStutteringLife_32_76,0.044431835,0.24317777,0.99439394,0.05426972,0.0017891004
WomenWhoStutter_74_145,0.32062933,0.021991119,0.00052098365,0.038845602,0.9224
MyStutteringLife_30_4,0.99564713,0.008728329,0.0077417255,0.0043982374,0.007742686
WomenWhoStutter_56_143,0.006098909,0.015922723,0.0018650655,0.0016769104,0.9895858
HeStutters_15_116,0.0017003646,0.00546928,0.061701782,0.99699366,0.0018002025
MyStutteringLife_30_73,0.03600483,0.030569753,0.91654825,0.0019140263,0.0018600437
StrongVoices_16_23,0.00068648544,0.0063195066,0.001191264,0.0014304277,0.00057508756
WomenWhoStutter_66_4,0.021988057,0.050684586,0.0054125953,0.012044061,0.99957305
IStutterSoWhat_3_3,0.0027929156,0.059995554,0.99283916,0.015874969,0.0038972518
WomenWhoStutter_15_23,0.0028233642,0.03635099,0.9950566,0.012874578,0.0046183537
StutteringIsCool_66_33,0.1184747,0.008784609,0.005345246,0.015373624,0.9994646
WomenWhoStutter_50_253,0.9081462,0.5495255,0.003466308,0.0011475842,0.0004625515
WomenWhoStutter_39_131,0.0002491311,0.088358715,0.000657518,0.0010926905,0.012994374
HeStutters_2_123,0.0015483637,0.120113395,0.13384129,0.13068852,0.000117453485
StutteringIsCool_54_31,0.001097007,0.00044874358,0.27597207,0.020594763,0.011187188
HeStutters_23_31,0.027195409,0.008061118,0.004566424,0.027461927,0.9991234
HVSA_2_44,0.008489918,0.03714816,0.002584519,0.086756945,0.9974137
StrongVoices_23_267,0.0011301172,0.6752026,0.68582875,0.02468473,0.00064871105
WomenWhoStutter_98_35,0.0008620873,0.72738683,0.0006082739,0.0052098893,0.040097583
MyStutteringLife_29_38,0.85336614,0.5611322,0.074564315,0.00029187775,8.385751e-05
HeStutters_22_65,0.0009216289,0.2566383,0.9066272,0.10187239,0.00016860389
HeStutters_20_232,0.0023596415,0.001215378,0.0017620851,0.0030961507,0.00041996542
IStutterSoWhat_1_43,0.0016615283,0.036449384,0.9788182,0.3101139,0.0020096467
WomenWhoStutter_6_120,0.0038552792,0.13947207,0.79378396,0.81292915,7.966511e-05
WomenWhoStutter_74_206,0.0011633653,0.0069235503,0.0020446728,0.0011391606,0.00017528904
StrongVoices_21_136,0.00826608,0.5446759,0.0036826862,0.014695518,0.99814546
StutterTalk_33_150,0.004991829,0.0073870714,0.13225283,0.998782,0.0014828814
StutteringIsCool_82_115,0.0019284181,0.0036203763,0.39231566,0.99790454,0.010049835
StutterTalk_72_164,0.98630744,0.6314504,0.011655746,0.0035766026,0.0009880023
StutteringIsCool_54_1,0.0001718412,0.0015109495,0.0039620856,0.023041295,0.004966711
StutterTalk_70_36,0.00090616936,0.8131776,0.008469415,0.009718802,0.00033931213
StutteringIsCool_9_8,0.0071889265,0.009749579,0.0065349513,0.012382514,0.9982103
StutteringIsCool_59_15,0.0020628092,0.018979346,0.39685175,0.013100732,6.454627e-05
WomenWhoStutter_62_149,0.002056477,0.9657187,0.0036565757,0.02630624,0.8509749
StutterTalk_72_135,0.9958923,0.023581913,0.004246008,0.011100689,0.0015184488
StutteringIsCool_64_2,0.00033494912,0.4274665,0.096100606,0.5046839,0.00011997369
WomenWhoStutter_5_20,0.0042652846,0.98322326,0.0052287397,0.0035703175,0.0019951446
WomenWhoStutter_58_20,0.0001706087,0.031374596,0.48387998,0.8115827,0.0007563719
StrongVoices_26_33,0.7651981,0.75434387,0.0075952234,0.00049269,0.00023705392
WomenWhoStutter_42_89,0.66951734,0.0015823428,0.01132449,0.0007863906,0.0037231247
StutteringIsCool_71_28,0.0016919713,0.88171273,0.005145573,0.002729166,0.00047228977
WomenWhoStutter_39_41,0.029714568,0.095122926,0.007856982,0.00037897195,0.9929516
WomenWhoStutter_57_56,0.027032482,0.7242486,0.078234136,0.0075178104,0.0001188215
WomenWhoStutter_99_203,0.001468126,0.57148135,0.6119037,0.9334825,0.002626772
WomenWhoStutter_85_34,0.0054761237,0.5253057,0.0004388761,0.0008175347,0.90719783
WomenWhoStutter_65_26,0.9987198,0.08015805,0.026363803,0.005378656,0.0021063294
WomenWhoStutter_34_83,0.007536205,0.0029297546,0.0007884158,0.00056914845,0.00041038604
WomenWhoStutter_42_51,0.0006369687,0.023614066,0.08259237,0.0019169317,7.311582e-05
IStutterSoWhat_2_27,0.95819336,0.061489526,0.739346,0.00027598525,0.01568589
MyStutteringLife_23_68,0.0015053471,0.953908,0.084128916,0.019370837,0.00037787037
HeStutters_2_115,0.13688509,0.009689721,0.0047777314,0.014777943,0.9994904
HeStutters_6_227,0.0026414958,0.0050523845,0.098627135,0.9979102,0.0016844405
WomenWhoStutter_57_42,0.00025914886,0.93142086,0.030701382,0.13434236,0.007762361
StutteringIsCool_70_8,0.052891806,0.0005746706,0.0009015781,0.0011346191,0.168984
StutterTalk_56_34,0.0019863294,0.8375798,0.005241295,0.80110466,0.00024278635
IStutterSoWhat_3_117,0.07692159,0.010487735,0.007260289,0.024985952,0.99966145
HeStutters_1_167,0.0015651368,0.12845096,0.98257184,0.011620401,0.00055709714
IStutterSoWhat_3_0,0.0006845137,0.040394418,0.77079314,0.0016123042,0.34717035
HeStutters_5_2,0.031901114,0.0032050216,0.0056540263,0.004961718,0.9964563
WomenWhoStutter_87_196,0.0026427647,0.9120209,0.041336298,0.101860866,0.9982597
MyStutteringLife_21_27,0.987282,0.032107923,0.0014958968,0.0040257424,0.00077693205
HeStutters_6_100,0.00051598647,0.009287829,0.0010341958,0.0010056803,0.00093972357
HeStutters_16_132,0.021609098,0.08330585,0.00095981185,0.008529793,0.9984188
HVSA_3_75,0.06871481,0.059420466,0.00848643,0.007519191,0.9993905
StutterTalk_53_2,0.00039859232,0.92705715,0.59414023,0.011725212,0.7109386
WomenWhoStutter_0_69,0.0014987992,0.89199823,0.004357315,0.0023795913,0.00048123897
StutteringIsCool_46_143,0.018295234,0.04150752,0.0027246275,0.29872003,0.9996706
StutterTalk_52_16,0.00042115874,0.008230343,0.0016783766,0.0016718529,0.017021077
StrongVoices_18_16,0.0016917507,0.9211258,0.0010356465,0.0042431965,0.0027810545
HeStutters_22_137,0.00641235,0.0020149883,0.19002494,0.99642783,0.0024697126
WomenWhoStutter_59_18,0.021437911,0.0053659165,0.0034197757,0.0036699101,0.99652207
StutteringIsCool_24_6,0.013561007,0.011835016,0.005995466,0.0029586747,0.9977983
MyStutteringLife_26_20,0.0022303318,0.30789766,0.002378755,0.0005088169,0.00019627676
WomenWhoStutter_2_78,0.0019756735,0.019350862,0.011045923,0.99764144,0.0013615165
WomenWhoStutter_42_141,0.002645803,0.9564603,0.028107725,0.18917261,0.9933089
HeStutters_6_244,0.0044559753,0.11908862,0.993687,0.006457776,0.0018175227
WomenWhoStutter_56_101,0.005004834,0.010314577,0.012758635,0.08710206,0.9988996
StutterTalk_21_31,0.0017628554,0.018232556,0.8298415,0.99587256,0.014862023
WomenWhoStutter_22_35,0.0012465406,0.011816761,0.40019572,0.9966724,0.035724375
HeStutters_21_166,0.00028152764,0.49131903,0.6794019,0.00386438,0.0030219047
HVSA_3_191,0.0013467495,0.76341856,0.68095016,0.018520502,0.00033626475
HeStutters_23_58,0.0035602534,0.0078059183,0.010294071,0.99854773,0.0037733228
MyStutteringLife_23_26,0.0038866266,0.16992769,0.038432717,0.9986411,0.0015440763
HeStutters_21_118,0.0047017583,0.013286872,0.011716562,0.99881965,0.001970677
HeStutters_18_180,0.15593815,0.011543335,0.007813408,0.050723296,0.9997787
HeStutters_23_180,0.005937711,0.028473133,0.9967483,0.032570507,0.0027597998
HVSA_2_12,0.00088420603,0.9561637,0.0063307034,0.0032084193,0.0047548367
IStutterSoWhat_2_93,0.31010157,0.24425592,0.9279422,0.00032208872,0.003315179
StutteringIsCool_69_10,0.00015506663,0.004695831,0.22182634,0.017870896,0.014558281
StutterTalk_6_28,0.20992306,0.36840641,0.000104919185,0.037032112,0.00028772096
IStutterSoWhat_3_13,0.023127273,0.020625558,0.0022451228,0.0047990372,0.99851054
StutterTalk_64_70,0.0026870612,0.74835604,0.0056952774,0.0019699296,0.00021440924
WomenWhoStutter_97_35,0.000523931,0.94708306,0.005790633,0.020968651,0.0024327498
WomenWhoStutter_109_33,0.083039716,0.007327147,0.00041247436,0.0028453965,0.00018378421
MyStutteringLife_28_13,0.0040841284,0.10600148,0.004345325,0.00045464476,6.496098e-05
WomenWhoStutter_3_17,0.00544742,0.018973665,0.015126523,0.99819404,0.0007640699
StutteringIsCool_21_12,0.008004175,0.94837034,0.0586066,0.00050121086,0.0006343389
MyStutteringLife_23_108,0.001845792,0.006321211,0.44681013,0.98271066,0.00025886312
WomenWhoStutter_41_6,0.00042062812,0.9691177,0.030537225,0.010828056,0.13237818
WomenWhoStutter_99_208,0.0022421754,0.984951,0.022301106,0.025143068,0.0007670373
WomenWhoStutter_34_191,0.0021316144,0.0048617916,0.012498501,0.9958117,0.0013822207
WomenWhoStutter_50_210,0.0008049534,0.0044556665,0.001705617,0.04933019,0.0007610237
StrongVoices_25_8,0.0139381355,0.026754411,0.0012537105,0.0059893136,0.99699235
IStutterSoWhat_4_136,0.0013965614,0.43460634,0.9689441,0.006846511,0.0016963942
StutteringIsCool_27_36,0.0009656584,0.00029231553,0.009830558,0.0091270255,0.005630791
MyStutteringLife_4_2,0.000532277,0.47464007,0.8457198,0.005556656,0.0005727584
StrongVoices_23_197,0.051618066,0.97237825,0.37160012,0.0015880443,0.00020252648
MyStutteringLife_32_104,0.0014291293,0.37295982,0.9631613,0.019948352,0.0008265596
HeStutters_17_12,0.042660598,0.011675834,0.0044224346,0.013293737,0.999091
WomenWhoStutter_2_176,0.0013151623,0.41373524,0.047774598,0.00028471628,0.000903229
HeStutters_23_171,9.738963e-05,0.0938365,0.019699126,0.0035002653,0.22882544
HeStutters_20_68,0.0002071342,0.41048646,0.009112263,0.01059161,0.008676104
WomenWhoStutter_2_154,0.0013326927,0.7813075,0.016440563,0.28475028,0.00010362847
StrongVoices_30_19,0.014411911,0.9635381,0.0038893376,0.001154803,0.0006291709
IStutterSoWhat_4_39,0.057831768,0.043061033,0.001380408,0.0002879084,0.00065293966
StrongVoices_22_35,0.0026816807,0.51613206,0.550344,0.0027883959,0.00019332078
WomenWhoStutter_5_8,0.0015734095,0.05587782,0.9923989,0.009366347,0.058623165
HeStutters_18_32,0.0019088227,0.97226745,0.04519707,0.25283417,0.0004271067
WomenWhoStutter_99_98,0.051503424,0.0059816823,0.0031115736,0.0011249331,0.99213725
WomenWhoStutter_81_95,0.0004672837,0.60049397,0.0009853311,0.57055247,0.001010209
StutterTalk_49_15,0.018892718,0.9242823,0.0018286966,0.0008688146,0.0006536258
StutteringIsCool_69_5,0.017024772,0.0018449613,0.0039201304,0.013612383,0.9925282
StutteringIsCool_84_5,0.010449656,0.029583355,0.017443066,0.000473415,3.9326456e-05
StutteringIsCool_26_15,0.009861667,0.11866932,0.03157817,0.014159526,0.9997248
WomenWhoStutter_109_4,0.014622209,0.111295685,0.0037689658,0.0122077875,0.999469
HeStutters_23_173,0.005982017,0.099400364,0.0001975795,0.00025280853,0.23932797
HVSA_0_15,0.0016675084,0.8226466,0.5661775,0.0025204122,0.00032150306
HeStutters_12_93,0.0072582555,0.7115445,0.59009796,0.003572006,0.9912369
StutterTalk_43_217,0.0026727074,0.0097847255,0.7762107,0.9895483,0.0036141311
StutteringIsCool_29_1,0.04000631,0.0041481126,0.0011171545,0.009310206,0.9881655
StutterTalk_59_10,0.00056052854,0.041821115,0.88718766,0.5115782,0.00037256413
StutterTalk_30_30,0.043074682,0.008079815,0.0034983628,0.0076182676,0.99874675
StutterTalk_8_58,0.0031173415,0.94162714,0.0044588684,0.002642701,0.76369506
WomenWhoStutter_19_104,0.0050755027,0.034388628,0.99531907,0.007998127,0.0029576481
HVSA_3_117,0.0012276693,0.23410875,0.86206174,0.0038142225,0.0009146442
StutterTalk_18_36,0.064133026,0.12532033,0.0015376974,0.050312687,2.6464913e-05
StutterTalk_41_24,0.003842389,0.1659138,0.013811651,0.99048513,0.0004046443
StutterTalk_24_18,0.15325634,0.0684711,0.0016054277,0.0049876594,0.9992483
HeStutters_8_193,0.0012417383,0.94820505,0.17337105,0.008516475,0.0011443229
MyStutteringLife_23_37,0.01764234,0.011985472,0.003171867,0.004109467,0.9979169
WomenWhoStutter_68_29,0.009411179,0.98626304,0.07230461,0.0077917865,0.0004684174
WomenWhoStutter_11_31,0.0014504885,0.0017111354,0.0016623115,0.0012456771,0.00070356333
StutterTalk_20_17,0.0023335936,0.07823665,0.9723575,0.0029625555,0.06048348
WomenWhoStutter_106_13,0.99111396,0.30833673,0.006215611,0.0005942483,0.010588412
WomenWhoStutter_99_172,0.11903403,0.0035366002,0.0061688605,0.0034680478,0.9972548
HeStutters_16_57,0.0026550195,0.061449558,0.99353975,0.024342082,0.008264829
StrongVoices_3_16,0.00047273497,0.12256637,0.0009456902,0.0008971487,0.00096938014
StrongVoices_23_241,0.74002445,0.19587377,0.0014346015,0.00049405877,0.00037638485
StrongVoices_32_165,0.985572,0.06955156,0.0018521688,0.0004846751,0.010744534
HeStutters_1_0,0.98527306,0.7729888,0.19655737,0.0036838972,0.00017642674
WomenWhoStutter_50_331,0.9921023,0.14024085,0.0030730916,0.0023369896,0.0019137767
HeStutters_2_188,0.0038858277,0.56352705,0.043298006,0.97869325,0.0001365816
HeStutters_20_88,0.9576737,0.25527996,0.035643395,0.13478892,0.00082060625
IStutterSoWhat_3_26,0.050062925,0.01563024,0.0053152447,0.006265777,0.99933237
HeStutters_15_160,0.0014238899,0.022500673,0.9774294,0.2551274,0.6868878
WomenWhoStutter_91_4,0.0007118661,0.002248214,0.004866205,0.0017791435,0.00047904006
HeStutters_6_186,0.9903413,0.017318595,0.0069294153,0.002174877,0.0013309062
WomenWhoStutter_31_21,0.0073136156,0.85375506,0.8095718,0.0010257898,0.00025835398
WomenWhoStutter_30_23,0.005130868,0.0062688245,0.016046846,0.9987582,0.0027003349
WomenWhoStutter_56_87,0.00077874726,0.78269917,0.5945815,0.006865478,0.00018943886
HeStutters_8_160,0.0010993697,0.0034882808,0.07818253,0.9974227,0.07098604
MyStutteringLife_35_112,0.03292331,0.24845377,0.47394967,0.00014883252,0.00016314315
MyStutteringLife_30_119,0.000417497,0.016455693,0.28538728,0.9592354,0.001324989
MyStutteringLife_35_91,0.0009523613,0.86885977,0.017318085,0.61519784,0.02735735
StutterTalk_33_173,0.001130725,0.0024189202,0.00044506523,0.00407845,0.0031217071
StutteringIsCool_60_19,0.00942052,0.10273638,0.99534434,0.0024232017,0.0042857756
IStutterSoWhat_4_16,0.00073493837,0.9350888,0.37183443,0.003240636,0.0008789192
HeStutters_15_110,0.936995,0.44077656,0.90075064,0.0010252501,0.00035401338
StutterTalk_54_4,0.0004555727,0.24890333,0.9695495,0.041211475,0.006762986
HeStutters_12_193,0.00040786504,0.0040427614,0.05151334,0.104151264,0.00024160363
StutterTalk_17_10,0.006693856,0.14233804,0.0008726415,0.0019358866,0.9715083
WomenWhoStutter_91_24,0.0034234133,0.0016736621,0.0009543698,0.0018201398,0.71103746
WomenWhoStutter_48_20,0.0017846343,0.041604076,0.47649214,0.9762991,0.0011325064
HeStutters_18_99,0.9761656,0.2470777,0.0017461394,0.001480814,0.00060735916
WomenWhoStutter_62_144,0.0006963484,0.92765725,0.007198874,0.06045855,0.0041214135
StutterTalk_36_19,0.8755379,0.011171271,0.0010996348,0.0058886535,0.00018454879
WomenWhoStutter_0_245,0.0005583251,0.5832269,0.55256176,0.007093254,0.00030263938
StutteringIsCool_70_26,0.0021329669,0.0012570011,0.005612575,0.0012104829,0.00035030168
WomenWhoStutter_2_170,0.001431779,0.001796858,0.06889868,0.023920713,7.977139e-05
StutteringIsCool_1_22,0.8373585,0.71588963,0.9165028,0.00037424578,0.0026532917
WomenWhoStutter_1_126,0.0005089563,0.5504003,0.0016976309,0.0023086283,0.0006029673
IStutterSoWhat_3_113,0.00295166,0.059032653,0.011739012,0.9984316,0.0015624776
WomenWhoStutter_81_132,0.0013697316,0.5309755,0.0008822376,0.008079169,0.0006221855
StutterTalk_33_91,0.057305522,0.07499475,0.003133382,0.013240191,0.0017850557
WomenWhoStutter_28_35,0.0005092883,0.00450525,0.301217,0.58294284,0.0007401921
MyStutteringLife_33_25,0.010924996,0.99213326,0.044022933,0.05981628,0.0016598294
IStutterSoWhat_0_65,0.0021425334,0.0012425488,0.0018832327,0.0026365584,0.00030489368
WomenWhoStutter_42_242,0.00646541,0.60202813,0.0068666134,0.0025837633,0.99734664
WomenWhoStutter_101_15,0.0012632386,0.32006553,0.0025923229,0.00623224,0.99157894
MyStutteringLife_30_102,0.99872726,0.034270164,0.037917033,0.0033901876,0.0050716614
WomenWhoStutter_96_59,0.012132823,0.0034383703,0.008451215,0.9909411,0.00039670395
StutteringIsCool_68_33,0.0017982356,0.09223683,0.45248765,0.964919,0.00012792386
StutterTalk_67_38,0.0010784664,0.041973498,0.27099964,0.36409158,0.00089658046
WomenWhoStutter_21_197,0.0038916366,0.042571783,0.014737924,0.9890751,0.00015422169
HVSA_2_111,0.03003538,0.13813242,0.0038822722,0.011470251,0.9995442
WomenWhoStutter_27_33,0.0018490226,0.07945682,0.0043697115,0.9318847,0.9972294
HeStutters_15_143,0.01327561,0.99461865,0.09150967,0.00897116,0.0041799727
WomenWhoStutter_41_31,0.0016864793,0.08723862,0.991595,0.0148992725,0.0023464866
StutterTalk_39_33,0.00085580035,0.2605231,0.8172675,0.3026567,0.91827106
WomenWhoStutter_8_7,0.022097148,0.031163685,0.99672514,0.0068897097,0.0016667228
WomenWhoStutter_87_86,0.08653345,0.9462069,0.029391732,0.00045605525,0.0007655344
StutterTalk_40_3,0.3714248,0.0031104365,0.0017129363,0.00057741057,0.00028024116
StutterTalk_78_28,0.96373636,0.22618917,0.00059792434,0.0068650977,0.0004763431
StutteringIsCool_3_23,0.00030904115,0.2051284,0.0025199556,0.00087875675,0.0066302246
WomenWhoStutter_78_8,0.0019808619,0.97473395,0.5677611,0.006626166,0.0043268874
StutterTalk_33_33,0.9948525,0.019580692,0.010034111,0.001217575,0.0023303684
StutteringIsCool_51_20,0.0041582338,0.25363824,0.9650935,0.0032134054,0.00039716408
HeStutters_20_199,0.04399151,0.58877385,0.0032491013,0.009491826,0.0005089394
IStutterSoWhat_2_108,0.25884375,0.6105043,0.19313614,0.00035592268,0.00038795016
HeStutters_23_201,0.0373664,0.058804665,0.007970858,0.03408336,0.99984026
WomenWhoStutter_57_204,0.001874536,0.92860615,0.36738226,0.0024717283,0.00036392504
WomenWhoStutter_19_183,0.35561797,0.4661172,0.9686655,0.00043092665,0.0003012751
WomenWhoStutter_22_13,0.0011497606,0.007730456,0.98350835,0.28235018,0.0034117168
StutteringIsCool_46_181,0.01612948,0.7157258,0.002848387,0.14675589,0.0007721408
WomenWhoStutter_103_11,0.0029818038,0.116800874,0.0032513584,0.00063384353,0.97647333
WomenWhoStutter_8_3,0.0025456024,0.24733838,0.036017958,0.0005491043,0.8111316
StutteringIsCool_77_28,0.0069502303,0.97111094,0.50711083,0.0013679366,0.00053781335
StutteringIsCool_70_22,9.731657e-05,0.10631504,0.0057350714,0.013359835,0.014016063
IStutterSoWhat_0_41,0.10453657,0.0041434546,0.0070834714,0.006027806,0.99857223
WomenWhoStutter_2_128,0.0025661807,0.0071243322,0.0030185648,0.005407882,0.9875565
StutterTalk_68_192,0.0056019956,0.07707837,0.003232225,0.0030555108,0.9962632
WomenWhoStutter_99_56,0.99838614,0.046829794,0.013913783,0.0035343864,0.003584481
StutterTalk_16_18,0.0027381775,0.0027253015,0.74470395,0.98973113,0.11927743
StutterTalk_6_95,0.907363,0.034271948,0.004321088,0.0018378621,0.0004359679
StrongVoices_6_93,0.0005875018,0.06263817,0.022346271,0.0007165505,0.0042085955
MyStutteringLife_19_3,0.0006369929,0.0026923863,0.000875097,0.0018799352,0.0018869613
StutteringIsCool_46_162,0.0055538635,0.0029230646,0.17974462,0.9990594,0.050125644
StutteringIsCool_82_82,0.038877726,0.009585765,0.00461963,0.012246967,0.9992435
WomenWhoStutter_99_212,0.00085906184,0.9481743,0.0015831959,0.014496846,0.007494412
WomenWhoStutter_2_186,0.00037040794,0.8456986,0.37842444,0.015129989,0.0009767695
StutterTalk_68_141,0.025398368,0.0037305753,0.0011610289,0.0027094884,0.9785246
StutterTalk_61_1,0.0027657868,0.011845818,0.0004418291,0.0003841185,0.0010073833
HeStutters_2_117,0.002225674,0.005282662,0.038427975,0.996671,0.0012206179
HeStutters_6_254,0.0044142082,0.005322717,0.015786946,0.00066094834,8.3571475e-05
StutteringIsCool_22_14,0.033587027,0.99107516,0.008499738,0.032484114,0.028985238
HeStutters_15_115,0.8518586,0.11413485,0.98884636,0.0016389225,0.005037091
WomenWhoStutter_45_26,0.00011732385,0.0031560895,0.0035825793,0.007954706,0.022823706
HeStutters_1_37,0.0010869121,0.7919256,0.90065956,0.0028023394,0.0031126447
StutterTalk_43_52,0.021277558,0.013209545,0.0043993234,0.012545884,0.99920756
MyStutteringLife_38_19,0.001727402,0.19165969,0.015373539,0.0027132533,0.99064064
HeStutters_11_8,0.18118921,0.002300582,0.0011663518,0.0016985332,0.90661526
IStutterSoWhat_0_121,0.0013067555,0.020044599,0.9924118,0.07409656,0.0047496175
StutteringIsCool_82_77,0.0042939475,0.94792205,0.055235785,0.009150074,0.0013635715
WomenWhoStutter_6_22,0.0004510672,0.16980495,0.0996964,0.7901342,0.00015459758
WomenWhoStutter_22_28,0.0020188573,0.03161213,0.939634,0.92397183,0.0004132964
WomenWhoStutter_29_14,0.0024397946,0.07246708,0.063447505,0.9942076,0.00032015296
StrongVoices_23_27,0.26328057,0.9762773,0.007821519,0.0006812922,0.0007424732
StutteringIsCool_62_29,0.0014509473,0.08780931,0.024835905,0.5723813,0.99848443
HeStutters_6_203,0.0061856313,0.0017474748,0.002897001,0.0010689283,0.20303313
StutterTalk_72_177,0.040538467,0.0074144662,0.004162054,0.009344482,0.99892116
HeStutters_5_140,0.0035250715,0.9849433,0.040809795,0.0222749,0.0004905253
StutteringIsCool_81_7,0.032759283,0.017182546,0.007030595,0.0136234695,0.9994254
StutterTalk_64_138,0.0110409865,0.993548,0.012232325,0.0025776215,0.010607327
WomenWhoStutter_50_206,0.06895752,0.9809155,0.0014443458,0.005272546,0.0007351884
WomenWhoStutter_101_156,0.0029653455,0.060509685,0.99669397,0.060274344,0.005521179
HeStutters_18_109,0.0026233615,0.02087847,0.015526679,0.99873453,0.0039564823
HeStutters_6_79,0.99724895,0.009689195,0.01181783,0.0040916647,0.0071139648
StutterTalk_13_5,0.0035137716,0.6693996,0.0019550165,0.00044435327,0.029268047
IStutterSoWhat_2_177,0.0011209875,0.16448005,0.98625004,0.04426096,0.017405462
StutteringIsCool_22_31,0.0005296698,0.95721674,0.15196131,0.02783337,0.01205191
StutterTalk_55_28,0.0006663453,0.0028157763,0.0026303865,0.01996686,0.93518037
StutteringIsCool_46_141,0.004770627,0.025832755,0.00097096583,0.003879682,0.98785573
StrongVoices_23_123,0.028248211,0.047656678,0.3630091,0.0017041245,0.00015914891
StutteringIsCool_46_94,0.0009869486,0.0010693652,0.018728808,0.98107266,0.004205795
WomenWhoStutter_83_6,0.00047454884,0.28642645,0.0011349132,0.0040337364,0.8164739
