Show,EpId,ClipId,Start,Stop,is_probably_host,speaker,clip_silhouette_score,SEP12k,SEP28k-E,SEP28k-T,SEP28k-D,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,target_label,audio_path,EpId_clean,ClipId_clean
HeStutters,8,102,20591040,20639040,False,HeStutters_8_1,0.6719810962677002,train,dev,dev,train,0,0,0,3,0,2,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/8/HeStutters_8_102.wav,8,102
HeStutters,8,152,33787200,33835200,False,HeStutters_8_1,0.732529878616333,train,dev,dev,train,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/8/HeStutters_8_152.wav,8,152
HeStutters,8,182,37921920,37969920,True,Pamela Mertz,0.5182235836982727,,train,test,test,0,0,2,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/8/HeStutters_8_182.wav,8,182
HeStutters,9,14,34888640,34936640,False,HeStutters_9_1,0.1803834289312362,train,dev,dev,train,0,0,0,3,1,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/9/HeStutters_9_14.wav,9,14
HeStutters,9,17,35677440,35725440,False,HeStutters_9_1,0.4755432605743408,train,dev,dev,train,0,0,1,3,0,0,0,0,1,1,0,0,Block,../SEP-28k_CLIP/HeStutters/9/HeStutters_9_17.wav,9,17
HeStutters,11,95,14848640,14896640,False,HeStutters_11_0,0.3330139815807342,train,test,train,dev,0,0,0,3,1,0,0,0,0,1,0,0,Block,../SEP-28k_CLIP/HeStutters/11/HeStutters_11_95.wav,11,95
HeStutters,11,170,29752320,29800320,False,HeStutters_11_0,0.5195527672767639,train,test,train,dev,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/11/HeStutters_11_170.wav,11,170
HeStutters,11,177,30322400,30370400,True,Pamela Mertz,0.0744664743542671,,train,test,test,0,0,0,3,0,0,0,2,1,1,0,0,Block,../SEP-28k_CLIP/HeStutters/11/HeStutters_11_177.wav,11,177
HeStutters,12,106,9708480,9756480,True,Pamela Mertz,0.4201976954936981,,train,test,test,0,2,0,3,0,0,1,0,0,1,0,0,Block,../SEP-28k_CLIP/HeStutters/12/HeStutters_12_106.wav,12,106
HeStutters,15,14,30922080,30970080,True,Pamela Mertz,0.4366940855979919,,train,test,test,0,0,0,3,1,0,2,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/15/HeStutters_15_14.wav,15,14
HeStutters,15,48,7014880,7062880,True,Pamela Mertz,0.4929560124874115,,train,test,test,0,0,1,3,0,1,1,3,0,1,0,0,Block,../SEP-28k_CLIP/HeStutters/15/HeStutters_15_48.wav,15,48
HeStutters,15,170,24756640,24804640,True,Pamela Mertz,0.284934252500534,,train,test,test,0,0,1,3,2,0,2,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/15/HeStutters_15_170.wav,15,170
HeStutters,15,177,26071840,26119840,True,Pamela Mertz,0.5326093435287476,,train,test,test,0,0,0,3,3,0,1,1,0,1,0,0,Block,../SEP-28k_CLIP/HeStutters/15/HeStutters_15_177.wav,15,177
HeStutters,15,181,26461600,26509600,True,Pamela Mertz,0.44145268201828,,train,test,test,0,0,0,3,2,0,0,1,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/15/HeStutters_15_181.wav,15,181
HeStutters,16,58,9301440,9349440,True,Pamela Mertz,0.2127791792154312,,train,test,test,0,0,0,3,2,0,2,1,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_58.wav,16,58
HeStutters,16,73,13157120,13205120,True,Pamela Mertz,0.4508547186851501,,train,test,test,0,2,0,3,2,1,2,1,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_73.wav,16,73
HeStutters,16,76,13714560,13762560,True,Pamela Mertz,0.3605253994464874,,train,test,test,0,1,0,3,1,0,1,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_76.wav,16,76
HeStutters,16,82,14577440,14625440,True,Pamela Mertz,0.3382377326488495,,train,test,test,0,1,1,3,2,1,2,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_82.wav,16,82
HeStutters,16,101,18937760,18985760,True,Pamela Mertz,0.3600417971611023,,train,test,test,0,0,1,3,2,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_101.wav,16,101
HeStutters,16,110,21297120,21345120,True,Pamela Mertz,0.3307873606681824,,train,test,test,0,0,0,3,1,0,1,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_110.wav,16,110
HeStutters,16,117,21971680,22019680,True,Pamela Mertz,0.3836270570755005,,train,test,test,0,0,0,3,0,1,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_117.wav,16,117
HeStutters,16,118,23078560,23126560,True,Pamela Mertz,0.4164440333843231,,train,test,test,0,2,1,3,0,0,2,1,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_118.wav,16,118
HeStutters,16,121,23212320,23260320,True,Pamela Mertz,0.3711061775684356,,train,test,test,0,0,0,3,0,0,3,2,0,1,0,0,Block,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_121.wav,16,121
HeStutters,16,148,26820640,26868640,True,Pamela Mertz,0.4609836637973785,,train,test,test,0,0,1,3,0,0,0,2,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_148.wav,16,148
HeStutters,16,213,3872000,3920000,True,Pamela Mertz,0.3557814359664917,,train,test,test,0,1,1,3,1,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/16/HeStutters_16_213.wav,16,213
HeStutters,18,39,4835040,4883040,True,Pamela Mertz,0.5647728443145752,,train,test,test,0,0,0,3,1,2,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/18/HeStutters_18_39.wav,18,39
HeStutters,18,51,7052800,7100800,True,Pamela Mertz,0.402088314294815,,train,test,test,0,0,1,3,0,0,0,0,0,1,0,0,Block,../SEP-28k_CLIP/HeStutters/18/HeStutters_18_51.wav,18,51
HeStutters,18,129,18447360,18495360,False,HeStutters_18_0,0.5087251663208008,train,test,train,dev,0,0,1,3,0,0,0,0,0,1,0,0,Block,../SEP-28k_CLIP/HeStutters/18/HeStutters_18_129.wav,18,129
HeStutters,18,199,30741440,30789440,False,HeStutters_18_0,0.733924388885498,train,test,train,dev,0,0,0,3,1,0,0,2,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/18/HeStutters_18_199.wav,18,199
HeStutters,19,28,12302560,12350560,True,Pamela Mertz,0.4879049658775329,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/19/HeStutters_19_28.wav,19,28
HeStutters,19,130,34480160,34528160,True,Pamela Mertz,0.2202835977077484,,train,test,test,0,0,0,3,2,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/19/HeStutters_19_130.wav,19,130
HeStutters,19,136,35444640,35492640,True,Pamela Mertz,0.3985934257507324,,train,test,test,0,0,1,3,0,0,1,3,0,1,0,0,Block,../SEP-28k_CLIP/HeStutters/19/HeStutters_19_136.wav,19,136
HeStutters,19,166,43502880,43550880,True,Pamela Mertz,0.5374608635902405,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/19/HeStutters_19_166.wav,19,166
HeStutters,20,4,36395520,36443520,True,Pamela Mertz,0.5217676758766174,,train,test,test,0,1,0,3,1,0,2,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/20/HeStutters_20_4.wav,20,4
HeStutters,20,116,11860480,11908480,True,Pamela Mertz,0.5514659285545349,,train,test,test,0,2,0,3,1,0,3,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/20/HeStutters_20_116.wav,20,116
HeStutters,21,21,3223200,3271200,True,Pamela Mertz,0.5579976439476013,,train,test,test,0,0,0,3,1,0,0,2,1,0,0,0,Block,../SEP-28k_CLIP/HeStutters/21/HeStutters_21_21.wav,21,21
HeStutters,21,37,4894560,4942560,True,Pamela Mertz,0.4969509243965149,,train,test,test,0,0,0,3,0,0,0,1,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/21/HeStutters_21_37.wav,21,37
HeStutters,21,144,22039360,22087360,False,HeStutters_21_0,0.5956847667694092,train,dev,dev,train,0,0,1,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/21/HeStutters_21_144.wav,21,144
HeStutters,21,193,30813440,30861440,False,HeStutters_21_0,0.4036540389060974,train,dev,dev,train,0,0,0,3,2,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/21/HeStutters_21_193.wav,21,193
HeStutters,21,199,2958080,3006080,False,HeStutters_21_0,0.2495654821395874,train,dev,dev,train,0,1,1,3,0,0,0,2,0,1,0,0,Block,../SEP-28k_CLIP/HeStutters/21/HeStutters_21_199.wav,21,199
HeStutters,22,88,19006240,19054240,True,Pamela Mertz,0.4410417079925537,,train,test,test,0,0,0,3,1,2,0,2,0,1,0,0,Block,../SEP-28k_CLIP/HeStutters/22/HeStutters_22_88.wav,22,88
HeStutters,22,142,31046240,31094240,False,HeStutters_22_1,0.4694515466690063,train,dev,dev,train,0,1,0,3,1,0,0,0,0,1,0,0,Block,../SEP-28k_CLIP/HeStutters/22/HeStutters_22_142.wav,22,142
HeStutters,22,187,3548160,3596160,True,Pamela Mertz,0.4197266101837158,,train,test,test,0,1,0,3,1,3,1,2,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/22/HeStutters_22_187.wav,22,187
HeStutters,23,119,22533760,22581760,True,Pamela Mertz,0.4894731044769287,,train,test,test,0,0,0,3,1,0,1,0,0,2,0,0,Block,../SEP-28k_CLIP/HeStutters/23/HeStutters_23_119.wav,23,119
HeStutters,23,125,23639520,23687520,False,HeStutters_23_1,0.4202439785003662,train,dev,dev,train,0,0,0,3,3,0,0,3,0,1,0,0,Block,../SEP-28k_CLIP/HeStutters/23/HeStutters_23_125.wav,23,125
HeStutters,23,143,27929440,27977440,True,Pamela Mertz,0.6049411296844482,,train,test,test,0,0,1,3,0,0,1,2,0,0,0,0,Block,../SEP-28k_CLIP/HeStutters/23/HeStutters_23_143.wav,23,143
HVSA,0,39,2243520,2291520,True,TJ Travor,,train,test,train,dev,0,0,2,3,0,0,1,0,0,2,0,0,Block,../SEP-28k_CLIP/HVSA/0/HVSA_0_39.wav,0,39
HVSA,0,46,2558880,2606880,True,TJ Travor,,train,test,train,dev,0,0,0,3,0,0,0,1,0,1,0,0,Block,../SEP-28k_CLIP/HVSA/0/HVSA_0_46.wav,0,46
HVSA,0,67,3394560,3442560,True,TJ Travor,,train,test,train,dev,0,0,0,3,0,0,1,3,0,1,0,0,Block,../SEP-28k_CLIP/HVSA/0/HVSA_0_67.wav,0,67
HVSA,0,80,3902080,3950080,True,TJ Travor,,train,test,train,dev,0,0,1,3,0,0,0,0,0,1,0,0,Block,../SEP-28k_CLIP/HVSA/0/HVSA_0_80.wav,0,80
HVSA,0,133,6494400,6542400,True,TJ Travor,,train,test,train,dev,0,0,0,3,1,0,1,0,0,0,0,0,Block,../SEP-28k_CLIP/HVSA/0/HVSA_0_133.wav,0,133
HVSA,1,24,11474400,11522400,False,HVSA_1_0,0.4063209891319275,train,dev,dev,train,0,0,0,3,2,0,1,0,0,0,0,0,Block,../SEP-28k_CLIP/HVSA/1/HVSA_1_24.wav,1,24
HVSA,1,66,131040,179040,False,HVSA_1_0,0.5579138994216919,train,dev,dev,train,0,0,0,3,0,0,1,0,0,1,0,0,Block,../SEP-28k_CLIP/HVSA/1/HVSA_1_66.wav,1,66
HVSA,1,119,540640,588640,False,HVSA_1_0,0.4721962809562683,train,dev,dev,train,0,0,0,3,1,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HVSA/1/HVSA_1_119.wav,1,119
HVSA,2,22,5755520,5803520,False,HVSA_2_0,0.1528304368257522,train,test,train,dev,0,1,3,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HVSA/2/HVSA_2_22.wav,2,22
HVSA,2,93,20855200,20903200,True,TJ Travor,0.4687219560146332,train,test,train,dev,0,0,0,3,1,0,1,0,0,0,0,0,Block,../SEP-28k_CLIP/HVSA/2/HVSA_2_93.wav,2,93
HVSA,2,99,22727840,22775840,True,TJ Travor,0.470838338136673,train,test,train,dev,0,0,0,3,0,0,1,1,0,0,0,0,Block,../SEP-28k_CLIP/HVSA/2/HVSA_2_99.wav,2,99
HVSA,3,80,21683840,21731840,True,TJ Travor,0.5779178142547607,train,test,train,dev,0,0,0,3,0,0,0,1,1,0,0,0,Block,../SEP-28k_CLIP/HVSA/3/HVSA_3_80.wav,3,80
HVSA,3,113,31983040,32031040,False,HVSA_3_1,0.3389207720756531,train,dev,dev,train,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/HVSA/3/HVSA_3_113.wav,3,113
HVSA,3,166,40876000,40924000,False,HVSA_3_1,0.507713794708252,train,dev,dev,train,0,3,0,3,0,0,0,0,1,0,0,0,Block,../SEP-28k_CLIP/HVSA/3/HVSA_3_166.wav,3,166
IStutterSoWhat,0,57,4943840,4991840,False,IStutterSoWhat_0_0,0.7115837931632996,train,test,train,dev,0,0,0,3,1,0,0,0,0,0,0,1,Block,../SEP-28k_CLIP/IStutterSoWhat/0/IStutterSoWhat_0_57.wav,0,57
IStutterSoWhat,0,151,15857280,15905280,True,Evan Sherman,0.6363378167152405,train,dev,dev,train,0,0,1,3,2,1,0,0,0,1,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/0/IStutterSoWhat_0_151.wav,0,151
IStutterSoWhat,1,6,2270240,2318240,True,Evan Sherman,,train,dev,dev,train,0,0,0,3,1,0,0,0,0,2,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/1/IStutterSoWhat_1_6.wav,1,6
IStutterSoWhat,1,98,7891200,7939200,True,Evan Sherman,,train,dev,dev,train,0,0,1,3,1,0,0,3,0,2,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/1/IStutterSoWhat_1_98.wav,1,98
IStutterSoWhat,2,6,18799200,18847200,True,Evan Sherman,0.2296750098466873,train,dev,dev,train,0,0,0,3,3,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/2/IStutterSoWhat_2_6.wav,2,6
IStutterSoWhat,2,20,19888960,19936960,False,IStutterSoWhat_2_1,0.4427384436130523,train,dev,dev,train,0,0,0,3,0,0,1,0,0,0,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/2/IStutterSoWhat_2_20.wav,2,20
IStutterSoWhat,2,43,2476320,2524320,False,IStutterSoWhat_2_1,0.4531197249889374,train,dev,dev,train,0,0,0,3,0,0,1,0,0,0,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/2/IStutterSoWhat_2_43.wav,2,43
IStutterSoWhat,2,178,1808640,1856640,False,IStutterSoWhat_2_1,0.49895840883255,train,dev,dev,train,0,1,1,3,1,0,0,1,0,0,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/2/IStutterSoWhat_2_178.wav,2,178
IStutterSoWhat,2,189,17178400,17226400,False,IStutterSoWhat_2_1,0.3198069632053375,train,dev,dev,train,0,0,0,3,1,0,3,0,0,0,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/2/IStutterSoWhat_2_189.wav,2,189
IStutterSoWhat,3,9,2858720,2906720,True,Evan Sherman,0.1717227846384048,train,dev,dev,train,0,0,0,3,1,0,0,0,0,1,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/3/IStutterSoWhat_3_9.wav,3,9
IStutterSoWhat,3,78,8165600,8213600,False,IStutterSoWhat_3_3,0.7104155421257019,train,test,train,dev,0,0,0,3,0,0,0,2,1,0,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/3/IStutterSoWhat_3_78.wav,3,78
IStutterSoWhat,3,138,11918240,11966240,True,Evan Sherman,0.4830487668514251,train,dev,dev,train,0,0,1,3,2,0,1,1,0,1,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/3/IStutterSoWhat_3_138.wav,3,138
IStutterSoWhat,4,4,29642720,29690720,True,Evan Sherman,0.7794144153594971,train,dev,dev,train,0,0,0,3,0,0,0,0,0,1,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/4/IStutterSoWhat_4_4.wav,4,4
IStutterSoWhat,4,167,26380640,26428640,True,Evan Sherman,0.7702054977416992,train,dev,dev,train,0,0,0,3,2,1,1,2,0,2,0,0,Block,../SEP-28k_CLIP/IStutterSoWhat/4/IStutterSoWhat_4_167.wav,4,167
MyStutteringLife,1,13,19919040,19967040,False,MyStutteringLife_1_1,0.3950416147708893,train,test,train,dev,0,0,0,3,0,0,0,1,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/1/MyStutteringLife_1_13.wav,1,13
MyStutteringLife,4,17,31071200,31119200,True,Pedro Peña,0.3468085825443268,,train,test,test,0,0,0,3,1,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/4/MyStutteringLife_4_17.wav,4,17
MyStutteringLife,5,21,1108640,1156640,False,MyStutteringLife_5_0,0.5142687559127808,train,test,train,dev,0,0,0,3,1,0,0,0,0,1,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/5/MyStutteringLife_5_21.wav,5,21
MyStutteringLife,7,92,17244480,17292480,True,Pedro Peña,0.5962448716163635,,train,test,test,0,0,0,3,0,0,0,0,0,2,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/7/MyStutteringLife_7_92.wav,7,92
MyStutteringLife,7,100,22925440,22973440,False,MyStutteringLife_7_0,0.7105352282524109,train,dev,dev,train,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/7/MyStutteringLife_7_100.wav,7,100
MyStutteringLife,7,147,36644960,36692960,True,Pedro Peña,0.3996808528900146,,train,test,test,0,1,1,3,1,0,0,2,0,1,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/7/MyStutteringLife_7_147.wav,7,147
MyStutteringLife,7,182,45692160,45740160,False,MyStutteringLife_7_0,0.600411593914032,train,dev,dev,train,0,0,0,3,0,0,0,0,0,2,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/7/MyStutteringLife_7_182.wav,7,182
MyStutteringLife,8,1,23436800,23484800,False,MyStutteringLife_8_1,0.5674682855606079,train,test,train,dev,0,0,0,3,1,1,0,1,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/8/MyStutteringLife_8_1.wav,8,1
MyStutteringLife,10,32,6096960,6144960,True,Pedro Peña,,,train,test,test,0,0,0,3,0,0,0,0,0,2,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/10/MyStutteringLife_10_32.wav,10,32
MyStutteringLife,12,25,29753280,29801280,True,Pedro Peña,0.475523978471756,,train,test,test,0,0,0,3,0,0,0,0,0,1,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/12/MyStutteringLife_12_25.wav,12,25
MyStutteringLife,14,22,22395840,22443840,True,Pedro Peña,0.5169717669487,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/14/MyStutteringLife_14_22.wav,14,22
MyStutteringLife,18,8,9203520,9251520,True,Pedro Peña,0.6162930130958557,,train,test,test,0,0,1,3,1,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/18/MyStutteringLife_18_8.wav,18,8
MyStutteringLife,18,14,11898880,11946880,True,Pedro Peña,0.5920153856277466,,train,test,test,0,0,0,3,0,0,0,0,0,1,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/18/MyStutteringLife_18_14.wav,18,14
MyStutteringLife,19,24,24882400,24930400,True,Pedro Peña,0.3253657519817352,,train,test,test,0,0,0,3,0,1,0,3,0,1,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/19/MyStutteringLife_19_24.wav,19,24
MyStutteringLife,20,23,7050400,7098400,True,Pedro Peña,0.4915797114372253,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/20/MyStutteringLife_20_23.wav,20,23
MyStutteringLife,23,68,32488640,32536640,True,Pedro Peña,0.4258642792701721,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/23/MyStutteringLife_23_68.wav,23,68
MyStutteringLife,23,86,33830400,33878400,False,MyStutteringLife_23_1,0.1727403998374939,train,dev,dev,train,0,0,1,3,0,0,1,1,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/23/MyStutteringLife_23_86.wav,23,86
MyStutteringLife,23,87,33856160,33904160,False,MyStutteringLife_23_1,0.4629814624786377,train,dev,dev,train,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/23/MyStutteringLife_23_87.wav,23,87
MyStutteringLife,25,8,1415840,1463840,True,Pedro Peña,0.6057073473930359,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/25/MyStutteringLife_25_8.wav,25,8
MyStutteringLife,25,11,7414560,7462560,True,Pedro Peña,0.4034464061260223,,train,test,test,0,0,0,3,0,0,0,1,0,1,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/25/MyStutteringLife_25_11.wav,25,11
MyStutteringLife,25,26,10578880,10626880,False,MyStutteringLife_25_1,0.2943373322486877,train,test,train,dev,0,0,0,3,1,1,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/25/MyStutteringLife_25_26.wav,25,26
MyStutteringLife,28,6,2606880,2654880,True,Pedro Peña,,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/28/MyStutteringLife_28_6.wav,28,6
MyStutteringLife,28,8,2710560,2758560,True,Pedro Peña,,,train,test,test,0,0,0,3,0,0,0,0,0,1,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/28/MyStutteringLife_28_8.wav,28,8
MyStutteringLife,30,46,2077280,2125280,True,Pedro Peña,,,train,test,test,0,0,0,3,0,0,1,0,1,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/30/MyStutteringLife_30_46.wav,30,46
MyStutteringLife,30,72,3611360,3659360,True,Pedro Peña,,,train,test,test,0,0,0,3,1,1,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/30/MyStutteringLife_30_72.wav,30,72
MyStutteringLife,30,174,9024960,9072960,True,Pedro Peña,,,train,test,test,0,0,0,3,0,0,0,1,0,2,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/30/MyStutteringLife_30_174.wav,30,174
MyStutteringLife,31,12,3855200,3903200,True,Pedro Peña,,,train,test,test,0,0,1,3,0,0,0,0,0,2,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/31/MyStutteringLife_31_12.wav,31,12
MyStutteringLife,32,15,9553440,9601440,True,Pedro Peña,,,train,test,test,0,0,0,3,0,0,0,0,1,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/32/MyStutteringLife_32_15.wav,32,15
MyStutteringLife,32,66,3355200,3403200,True,Pedro Peña,,,train,test,test,1,0,0,3,2,1,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/32/MyStutteringLife_32_66.wav,32,66
MyStutteringLife,32,86,4216800,4264800,True,Pedro Peña,,,train,test,test,0,0,0,3,1,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/32/MyStutteringLife_32_86.wav,32,86
MyStutteringLife,32,102,5101920,5149920,True,Pedro Peña,,,train,test,test,0,0,0,3,2,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/32/MyStutteringLife_32_102.wav,32,102
MyStutteringLife,32,113,5539200,5587200,True,Pedro Peña,,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/MyStutteringLife/32/MyStutteringLife_32_113.wav,32,113
